processid	sampleid	recordID	catalognum	fieldnum	institution_storing	collection_code	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	identification_method	identification_reference	tax_note	voucher_status	tissue_type	collection_event_id	collectors	collectiondate_start	collectiondate_end	collectiontime	collection_note	site_code	sampling_protocol	lifestage	sex	reproduction	habitat	associated_specimens	associated_taxa	extrainfo	notes	lat	lon	coord_source	coord_accuracy	elev	depth	elev_accuracy	depth_accuracy	country	province_state	region	sector	exactsite	image_ids	image_urls	media_descriptors	captions	copyright_holders	copyright_years	copyright_licenses	copyright_institutions	photographers
GBNA1302-07	WCHB-800	675298	NA	800	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	Jim  Leafloor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Breeding site; Cackling Goose	NA	60.159	-94.4346	NA	NA	NA	NA	NA	NA	Canada	Nunavut	West Husdon Bay	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA189-05	9999-00013	77672	NA	9999-00013	Canadian Wildlife Service	NA	BOLD:ACF5624	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	Michel Gendron	NA	NA	NA	NA	NA	NA	NA	M	NA	NA	NA	NA	Breeding Site; Canada Goose	NA	55.9377	-87.2292	NA	NA	NA	NA	NA	NA	Canada	Ontario	South Hudson Bay Coast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA207-05	9999-00031	77690	NA	9999-00031	Canadian Wildlife Service	NA	BOLD:ACF5624	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	Jim Leafloor	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Breeding Site; Canada Goose	interior Canadas; all unrelated Goslings; EPP	57.685	-92.2353	NA	NA	NA	NA	NA	NA	Canada	Manitoba	Northern Manitoba	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA306-06	9999-00136	332942	NA	9999-00136	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Breeding site; Cackling Goose	Island 1	67.2624	-100.275	NA	NA	NA	NA	NA	NA	Canada	Nunavut	NA	Karrak Lake	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA314-06	CG09I	332950	NA	CG09I	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Breeding site; Cackling Goose	NA	62.5422	-82.2813	NA	NA	NA	NA	NA	NA	Canada	Nunavut	NA	Coats Island	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA463-06	172120530 2004	333099	NA	172120530 2004	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Cackling Goose	NA	53.03	-105.18	NA	NA	NA	NA	NA	NA	Canada	Saskatchewan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA470-06	172120541 2004	333106	NA	172120541 2004	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	Harvest survey; Cackling Goose	NA	51.4	-105.5	NA	NA	NA	NA	NA	NA	Canada	Saskatchewan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA669-07	172222361 2005	628986	NA	172222361 2005	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	52.08	-122.46	NA	NA	NA	NA	NA	NA	Canada	British Columbia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA785-07	172120210 2005	629102	NA	172120210 2005	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	53.43	-111.4	NA	NA	NA	NA	NA	NA	Canada	Alberta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA877-07	172221487 2004	629194	NA	172221487 2004	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	NA	NA	NA	NA	NA	NA	Scopoli, 1769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	51.05	-114	NA	NA	NA	NA	NA	NA	Canada	Alberta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA960-07	172120021 2006	629277	NA	172120021 2006	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	NA	NA	NA	NA	NA	NA	NA	NA	Canada	Manitoba	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA967-07	172120028 2006	629284	NA	172120028 2006	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	49.53	-97.41	NA	NA	NA	NA	NA	NA	Canada	Manitoba	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA985-07	172120055 2006	629302	NA	172120055 2006	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	50.59	-96.59	NA	NA	NA	NA	NA	NA	Canada	Manitoba	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KAARG245-07	MACN-Or-ct 2241	636233	MACN-Or 70330	NA	Museo Argentino de Ciencias Naturales, Bernardino Rivadavia	NA	BOLD:ABZ5611	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	857230	Spatula	857235	Spatula platalea	NA	NA	NA	NA	(Vieillot, 1816)	NA	NA	NA	NA	Donado por la Direccion de Fauna (decomiso).	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Red Shoveler	NA	-37.98	-61.37	NA	NA	NA	NA	NA	NA	Argentina	Buenos Aires	Coronel Pringles	NA	Establecimiento  La Caledonia	NA	NA	NA	NA	NA	NA	NA	NA	NA
KBAR614-06	MACN-Or-ct 245	278751	MACN-Or 69473	NA	Museo Argentino de Ciencias Naturales, Bernardino Rivadavia	NA	BOLD:AAE3431	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3208	Dendrocygna	10087	Dendrocygna autumnalis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	Romanack, Maribeth	NA	NA	NA	Collection date: 6-11 Jul 2005	NA	NA	NA	NA	NA	NA	NA	NA	Black-bellied Whistling-Duck	Originally entered as ""Netta peposaca""	-31.17	-61.47	NA	NA	NA	NA	NA	NA	Argentina	Santa Fe	NA	NA	Rafaela	NA	NA	NA	NA	NA	NA	NA	NA	NA
KBAR620-06	MACN-Or-ct 261	278757	MACN-Or 68942	NA	Museo Argentino de Ciencias Naturales, Bernardino Rivadavia	NA	BOLD:AAD0744	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3208	Dendrocygna	69441	Dendrocygna viduata	NA	NA	NA	NA	Linnaeus, 1766	NA	NA	NA	NA	Direccion de Fauna (decomiso)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	White-faced Whistling-Duck	NA	-36.3	-61.7	NA	NA	NA	NA	NA	NA	Argentina	Buenos Aires	NA	NA	Laguna de Henderson	NA	NA	NA	NA	NA	NA	NA	NA	NA
KBAR698-06	MACN-Or-ct 1178	278835	NA	KGM 1110	University of Alaska Fairbanks	NA	BOLD:ABZ6173	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	857230	Spatula	857232	Spatula cyanoptera	NA	NA	NA	NA	(Vieillot, 1816)	NA	NA	NA	NA	Wilson, Robert E.	NA	NA	NA	NA	NA	NA	NA	M	NA	NA	NA	NA	Cinnamon Teal	NA	-26.113	-67.424	NA	NA	3338	NA	NA	NA	Argentina	Catamarca	NA	Antogasta de la	Laguna de Antofagasta	NA	NA	NA	NA	NA	NA	NA	NA	NA
KBARG011-07	MACN-Or-ct 1756	540432	MACN-Or 69959	NA	Museo Argentino de Ciencias Naturales, Bernardino Rivadavia	NA	BOLD:AAC9324	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	88968	Callonetta	88969	Callonetta leucophrys	NA	NA	NA	NA	Vieillot, 1816	NA	NA	NA	NA	Blanco, Miguel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ringed Teal	NA	-27.58	-58.66	NA	NA	NA	NA	NA	NA	Argentina	Corrientes	Distrito Capital	Estero Valenzuela	Estancia Relatz	NA	NA	NA	NA	NA	NA	NA	NA	NA
KBBI228-07	KRIBB 2789	595124	NA	CGRB 2789	Korea Research Institute of Bioscience and Biotechnology	NA	BOLD:AAD2664	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	857228	Sibirionetta	857229	Sibirionetta formosa	NA	NA	NA	NA	(Georgi, 1775)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	U	NA	NA	NA	NA	NA	province submitted as:  Gyeonggi-do	37.5	127.14	NA	NA	NA	NA	NA	NA	South Korea	Gyeonggi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KBNA567-04	CWS63314	11612	NA	63314	Canadian Wildlife Service	NA	BOLD:AAC7275	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3191	Anser	154100	Anser caerulescens	NA	NA	NA	NA	(Linnaeus, 1758)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	F	NA	NA	NA	NA	NA	NA	51.46	-104.11	NA	NA	NA	NA	NA	NA	Canada	Saskatchewan	5 miles southeast of Wynyard	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KKBNA542-05	UWBM 44258	47341	44258	NA	Burke Museum of Natural History and Culture	NA	BOLD:AAC1413	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3185	Somateria	17385	Somateria fischeri	NA	NA	NA	NA	Brandt, 1847	NA	NA	NA	NA	local villager	NA	NA	NA	NA	NA	NA	A	F	S	NA	NA	NA	NA	Prep: J. M. Broughton 1097 Coll: local villager; Molt: none; Misc: shot; from freezer of local villager; feet and tarsi grey-blue, dull black webbing; iris light blue; bill dull black with grey tip	69.5833	159.483	NA	NA	NA	NA	NA	NA	Russia	Sakha-Yakutiya Republic	NA	Cherskiy, near Stanovaya	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KPARG458-08	MACN-Or-ct 3996	884590	MACN-Or-ct 3996	NA	Museo Argentino de Ciencias Naturales, Bernardino Rivadavia	NA	BOLD:AAE7349	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3208	Dendrocygna	10088	Dendrocygna bicolor	NA	NA	NA	NA	Vieillot, 1816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Fulvous Whistling-Duck	NA	-24.13	-60.67	NA	NA	NA	NA	NA	NA	Argentina	Formosa	NA	NA	Banado `La Estrella`	NA	NA	NA	NA	NA	NA	NA	NA	NA
TZBNA013-03	1B-145	3052	1B-145	NA	Royal Ontario Museum	NA	BOLD:AAD5446	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3205	Cygnus	19947	Cygnus buccinator	NA	NA	NA	NA	Richardson, 1831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	U	NA	NA	NA	NA	Cygnus buccinator	NA	44.736	-79.914	NA	NA	NA	NA	NA	NA	Canada	Ontario	Wye marsh	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TZBNA243-03	1B-3217	3566	1B-3217	NA	Royal Ontario Museum	NA	BOLD:AAD5446	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3205	Cygnus	19947	Cygnus buccinator	NA	NA	NA	NA	Richardson, 1831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	U	NA	NA	NA	NA	Cygnus buccinator	NA	50	-86	NA	NA	NA	NA	NA	NA	Canada	Ontario	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USNMB286-10	B02826	1637487	614580	95955056	Smithsonian Institution, National Museum of Natural History	NA	BOLD:AAX2159	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3220	Oxyura	112887	Oxyura vittata	NA	NA	NA	NA	Philippi, 1860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	NA	NA	NA	NA	NA	CBOL_BIRDS_P7_B02	NA	NA	NA	NA	NA	NA	NA	NA	Argentina	Buenos Aires	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YIO984-22	2021-2826	14822471	YIO-83737	2021-2826	Yamashina Institute for Ornithology	NA	BOLD:AAD3743	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3236	Aix	52483	Aix galericulata	NA	NA	Takema Saitoh	NA	Linnaeus, 1758	NA	NA	muscle	NA	T.Oshiro	NA	NA	NA	NA	NA	NA	Adult	M	S	NA	NA	NA	NA	https://decochan.net/index.php?p=2&o=ssp&id=81427	26.7452	128.282	NA	NA	NA	NA	NA	NA	Japan	Okinawa	Nansei Is., Okinawa, Kunigami-gun, Kunigami-son	Okinawajima I.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YIOB285-23	12A-04830	17341393	NA	12A-04830	Yamashina Institute for Ornithology	NA	BOLD:AAC7275	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3191	Anser	93246	Anser erythropus	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	blood	NA	Y. Sawa	NA	NA	NA	NA	NA	NA	Juvenile	U	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Japan	Honshu	Miyagi, Tome-gun, Tome-shi, Hasama-cho	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AVIPK156-13	BRC-00157	3991782	NA	BRC-157	Bioresource Research Centre	NA	BOLD:ABZ2942	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3211	Aythya	96345	Aythya ferina	NA	NA	F. Fakhar I. Abbas	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.918	72.681	NA	NA	510	NA	NA	NA	Pakistan	Punjab	chakwal	balkasar	balkasar	2785352	http://www.boldsystems.org/pics/AVIPK/BRC-00157+1450738100.jpg	Lateral	NA	Safia Janjua	2015	CreativeCommons - Attribution Non-Commercial Share-Alike	Bioresource Centre	Qudsia Noor
BARGN621-16	MACN-Or-ct 7641	7249979	MACN-Or 73404	A3	Museo Argentino de Ciencias Naturales, Bernardino Rivadavia	NA	BOLD:AAF0632	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	69453	Coscoroba	69454	Coscoroba coscoroba	NA	NA	NA	NA	Molina, 1782	NA	Vouchered:Registered Collection	Muscle	NA	Aguero, Maria Laura	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	-43.2493	-65.3076	NA	NA	18	NA	NA	NA	Argentina	Chubut	Trelew	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BISE149-08	BISE-Aves82	816559	NRM996396	NA	Swedish Museum of Natural History	NA	BOLD:ACF5624	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	F	S	NA	NA	NA	NA	NA	55.6802	15.3695	NA	NA	NA	NA	NA	NA	Sweden	Stockholm	NA	Arlanda	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BISE447-08	BISE-Aves473	816998	NRM20036926	NA	Swedish Museum of Natural History	NA	BOLD:AAC0063	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3214	Mergus	10080	Mergus merganser	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	F	S	NA	NA	NA	NA	NA	59.6591	17.98	NA	NA	NA	NA	NA	NA	Sweden	Stockholm	Maersta, Arlanda	Arlanda airport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BISE449-08	BISE-Aves476	817000	NRM20056038	NA	Swedish Museum of Natural History	NA	BOLD:AAE1742	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	7404	Mergellus	10113	Mergellus albellus	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	F	S	NA	NA	NA	Mergus albellus	NA	55.6036	12.9898	NA	NA	NA	NA	NA	NA	Sweden	Skane	Sjoelunda, Malmoe	Malmoe: Sjoelunda	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BISE456-08	BISE-Aves487	817007	NRM20076269	NA	Swedish Museum of Natural History	NA	BOLD:AAC8609	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	52480	Tadorna	52482	Tadorna tadorna	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	NA	S	NA	NA	NA	NA	NA	57.7208	18.3663	NA	NA	NA	NA	NA	NA	Sweden	Gotland	Brissund	Visby, Brissund	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BJNSM676-10	NSMT-DNA8934	1370550	NA	2009.220	Iriomote Wildlife Center	NA	BOLD:AAA8100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	19931	Anas poecilorhyncha	NA	NA	Isao Nishiumi	NA	J. R. Forster, 1781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Adult	F	S	NA	NA	NA	NA	NA	24.345	123.925	NA	NA	NA	NA	NA	NA	Japan	Okinawa	Okinawa	Taketomi-cho	Iriomotejima I.	NA	NA	NA	NA	NA	NA	NA	NA	NA
BON400-07	NHMO-BC400	573319	NA	NHMO-BI-5111	University of Oslo, Natural History Museum	NA	BOLD:AAA8100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	12104	Anas platyrhynchos	NA	NA	Bjorn A. Bjerke	NA	Linnaeus, 1758	NA	NA	NA	NA	Bjorn-Aksel Bjerke	NA	NA	NA	NA	NA	NA	A	M	NA	NA	NA	NA	NA	NA	59.2	10.93	NA	NA	NA	NA	NA	NA	Norway	Ostfold	NA	NA	Ora	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRDC008-04	1310-10159	5971	NA	1310-10159	Canadian Wildlife Service	NA	BOLD:AAC5197	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	4566	Lophodytes	19944	Lophodytes cucullatus	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	Lesley Howes	NA	NA	NA	NA	NA	NA	A	M	S	NA	NA	NA	Lophodytes cucullatus	NA	46.333	-80.2	NA	NA	NA	NA	NA	NA	Canada	Ontario	Lavigne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BROMB190-06	RHGE2	291519	NA	RHGE2	Royal Ontario Museum	NA	BOLD:AAJ0042	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	69450	Chloephaga	71964	Chloephaga rubidiceps	NA	NA	NA	NA	P. L. Sclater, 1861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	-53.1	-70.54	NA	NA	NA	NA	NA	NA	Chile	Magallanes-Antartica	NA	NA	Punta Arenas	NA	NA	NA	NA	NA	NA	NA	NA	NA
BROMB683-07	DOT 10468	548061	NA	RS 1874	American Museum of Natural History, Ornithology Department	NA	BOLD:AAX3614	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	90153	Marmaronetta	90154	Marmaronetta angustirostris	NA	NA	NA	NA	(Ménétries, 1832)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BROMB903-07	1B-4597	611250	NA	1B-4597	Royal Ontario Museum	NA	BOLD:AAA1228	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	F	S	NA	NA	NA	NA	NA	48.31	-89.31	NA	NA	NA	NA	NA	NA	Canada	Ontario	NA	NA	12 km SW Thunder Bay	NA	NA	NA	NA	NA	NA	NA	NA	NA
BROMB917-07	1B-4611	611264	NA	1B-4611	Royal Ontario Museum	NA	BOLD:AAA1228	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	M	S	NA	NA	NA	NA	NA	48.31	-89.31	NA	NA	NA	NA	NA	NA	Canada	Ontario	NA	NA	12 km SW Thunder Bay	NA	NA	NA	NA	NA	NA	NA	NA	NA
BROMB960-07	1B-4978	611307	NA	1B-4978	Royal Ontario Museum	NA	BOLD:AAA1228	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	F	S	NA	NA	NA	NA	NA	48.4	-89.317	NA	NA	NA	NA	NA	NA	Canada	Ontario	NA	NA	Thunder Bay	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBIR10697-19	LT899913	9769425	FEM_0755	NA	Mined from GenBank, NCBI	NA	BOLD:AAB9508	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	19934	Anas crecca	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.982	12.7637	Coordinates from country centroid	NA	NA	NA	NA	NA	Italy	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBIR10705-19	LT899921	9769441	FEM_0769	NA	Mined from GenBank, NCBI	NA	BOLD:AAB9508	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	19934	Anas crecca	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.982	12.7637	Coordinates from country centroid	NA	NA	NA	NA	NA	Italy	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBIR10911-19	MH635640	9769850	12870	NA	Mined from GenBank, NCBI	NA	BOLD:AAA8100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	NA	NA	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-43.8277	170.69	Coordinates from country centroid	NA	NA	NA	NA	NA	New Zealand	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBIR10918-19	MH635647	9769864	12851	NA	Mined from GenBank, NCBI	NA	BOLD:AAA8100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	NA	NA	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-43.8277	170.69	Coordinates from country centroid	NA	NA	NA	NA	NA	New Zealand	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBIR10922-19	MH635651	9769872	12861	NA	Mined from GenBank, NCBI	NA	BOLD:AAA8100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	NA	NA	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-43.8277	170.69	Coordinates from country centroid	NA	NA	NA	NA	NA	New Zealand	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBIR3541-13	JN703205	3585902	JN703205	JN703205	Mined from GenBank, NCBI	NA	BOLD:ABZ2942	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	751421	Mareca	809071	Mareca penelope	NA	NA	NA	NA	(Linnaeus, 1758)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.4024	127.762	Coordinates from country centroid	NA	NA	NA	NA	NA	South Korea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
